BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
54:67:51:3E:02:90,2023-05-09 23:12:53,2023-05-10 04:38:05,5,10,WPA2, ,PSK,-80, ,0,0.0.0.0,7,Blackie, ,45.206853,25.328443
12:27:F5:A0:54:3F,2023-05-09 22:39:13,2023-05-10 04:38:26,1,10,WPA2, ,PSK,-60, ,0,0.0.0.0,17,1227F5A0543F, ,45.2068530000001,25.3284429999993
20:37:06:D5:73:C4,2023-05-09 22:39:19,2023-05-10 04:38:26,1,10,WPA2, ,PSK,-74, ,0,0.0.0.0,3,ADM, ,45.2068530000001,25.3284430000002
AC:22:05:5F:F6:27,2023-05-09 22:39:19,2023-05-10 04:38:37,11,10,WPA2, ,PSK,-60, ,0,0.0.0.0,10,UPCC5599BD, ,45.2068530000002,25.3284430000002
20:37:06:D5:40:70,2023-05-09 22:39:40,2023-05-10 04:38:38,11,10,WPA2, ,PSK,-60, ,20,0.0.0.0,9,HIS_Guest, ,45.2068530000001,25.3284429999996
D8:07:B6:4F:2E:E2,2023-05-09 22:39:45,2023-05-10 04:38:43,12,110,WPA2, ,PSK,-58, ,4,0.0.0.0,7,DigiNet, ,45.2068530000002,25.3284430000002
DE:07:B6:4F:2E:E2,2023-05-09 22:39:46,2023-05-10 04:38:16,8,10,WPA2, ,PSK,-62, ,0,0.0.0.0,17,DE07B64F2EE2, ,45.2068530000002,25.3284430000002
72:A4:B7:9B:BC:10,2023-05-09 22:39:51,2023-05-10 04:38:42,9,10,WPA2, ,PSK,-76, ,4,0.0.0.0,12,TP-Link_BC18, ,45.206853,25.3284429999999
20:37:06:D5:16:D3,2023-05-09 22:41:06,2023-05-10 04:38:32,11,10,WPA2, ,PSK,-72, ,0,0.0.0.0,10,his_wvoip2, ,45.2068530000004,25.3284429999997
20:37:06:F7:A3:23,2023-05-09 22:41:10,2023-05-10 04:38:26,6,10,WPA2, ,PSK,-58, ,0,0.0.0.0,10,his_wvoip2, ,45.2068529999997,25.3284430000001
72:A4:B7:9B:BC:11,2023-05-09 22:43:45,2023-05-10 04:38:43,9,10,WPA2, ,PSK,-60, ,0,0.0.0.0,17,72A4B79BBC11, ,45.206853,25.3284429999999
B0:8B:92:EC:3A:90,2023-05-10 00:54:49,2023-05-10 04:38:21,3,10,WPA2, ,PSK,-76, ,0,0.0.0.0,9,DIGI-CfDf, ,45.206853,25.328443
74:4D:28:9F:A0:C3,2023-05-09 22:39:12,2023-05-10 04:38:50,1,60,WPA2, ,PSK,-75, ,0,0.0.0.0,12,apartament_6, ,45.2068530000002,25.3284429999998
5C:02:14:05:91:64,2023-05-09 22:39:12,2023-05-10 04:38:55,1,60,WPA2, ,PSK,-74, ,0,0.0.0.0,7,CAZAN93, ,45.2068530000002,25.3284429999999
74:4D:28:9F:A0:39,2023-05-09 22:39:12,2023-05-10 04:38:55,1,60,WPA2, ,PSK,-71, ,269,0.0.0.0,12,apartament_5, ,45.2068530000004,25.3284430000006
1C:AA:07:22:82:D4,2023-05-09 22:39:13,2023-05-10 04:39:09,1,10,WPA2, ,PSK,-54, ,0,0.0.0.0,3,ADM, ,45.2068530000003,25.3284430000004
88:66:39:AE:64:A0,2023-05-09 22:39:13,2023-05-10 04:39:09,1,10,WPA2, ,PSK,-74, ,2,0.0.0.0,8,ApRustic, ,45.2068530000001,25.3284430000002
20:37:06:AB:5E:B0,2023-05-09 22:39:13,2023-05-10 04:39:08,1,10,WPA2, ,PSK,-54, ,30,0.0.0.0,9,HIS_Guest, ,45.2068530000002,25.3284430000001
20:37:06:AB:5E:B4,2023-05-09 22:39:13,2023-05-10 04:39:09,1,10,WPA2, ,PSK,-56, ,0,0.0.0.0,3,ADM, ,45.2068530000002,25.328443
04:C5:A4:08:69:C1,2023-05-09 22:39:13,2023-05-10 04:38:47,1,10,WPA2, ,PSK,-58, ,0,0.0.0.0,17,04C5A40869C1, ,45.2068530000004,25.3284429999996
1C:AA:07:22:82:D0,2023-05-09 22:39:13,2023-05-10 04:39:09,1,10,WPA2, ,PSK,-54, ,32,0.0.0.0,9,HIS_Guest, ,45.2068530000003,25.3284430000004
20:37:06:AB:5E:B1,2023-05-09 22:39:13,2023-05-10 04:39:09,1,10,WPA2, ,PSK,-54, ,0,0.0.0.0,17,203706AB5EB1, ,45.2068530000003,25.3284430000002
BC:9F:E4:80:FF:20,2023-05-09 22:39:13,2023-05-10 04:39:08,1,10,Open, ,,-60, ,0,0.0.0.0,7,WiFi4EU, ,45.2068530000001,25.3284429999993
4E:11:AE:07:2B:0B,2023-05-09 22:39:13,2023-05-10 04:39:08,1,10,WPA2, ,PSK,-58, ,0,0.0.0.0,14,W60_1565143049, ,45.2068530000002,25.3284429999996
20:37:06:F7:A4:50,2023-05-09 22:39:13,2023-05-10 04:39:04,6,10,WPA2, ,PSK,-58, ,28,0.0.0.0,9,HIS_Guest, ,45.2068530000002,25.3284430000002
90:F8:91:22:29:09,2023-05-09 22:39:13,2023-05-10 04:39:09,5,10,WPA2, ,PSK,20, ,0,0.0.0.0,17,DIGI-Dinu 2,4 Ghz, ,45.206853000003,25.3284430000028
20:37:06:F7:9F:E3,2023-05-09 22:39:13,2023-05-10 04:39:09,6,10,WPA2, ,PSK,-58, ,0,0.0.0.0,10,his_wvoip2, ,45.2068530000003,25.3284430000003
20:37:06:F7:9F:E2,2023-05-09 22:39:13,2023-05-10 04:39:09,6,10,WPA2, ,PSK,-58, ,0,0.0.0.0,9,his_wvoip, ,45.2068530000002,25.3284430000002
20:37:06:F7:A4:54,2023-05-09 22:39:13,2023-05-10 04:39:09,6,10,WPA2, ,PSK,-58, ,0,0.0.0.0,3,ADM, ,45.2068530000002,25.3284430000002
1C:61:B4:61:08:C4,2023-05-09 22:39:14,2023-05-10 04:39:04,8,10,WPA2, ,PSK,-48, ,88,0.0.0.0,20,HUAWEI-B311-470A_EXT, ,45.2068530000031,25.3284430000031
84:16:F9:9B:CC:C2,2023-05-09 22:39:13,2023-05-10 04:39:09,1,10,WPA2, ,PSK,-60, ,0,0.0.0.0,9,adinuta23, ,45.2068530000004,25.3284429999996
D8:32:14:2F:5C:01,2023-05-09 22:39:13,2023-05-10 04:38:53,1,110,WPA2, ,PSK,-60, ,3,0.0.0.0,3,K2K, ,45.2068530000005,25.3284429999995
20:37:06:AB:5E:B3,2023-05-09 22:39:13,2023-05-10 04:39:09,1,10,WPA2, ,PSK,-56, ,0,0.0.0.0,10,his_wvoip2, ,45.2068530000002,25.3284430000001
20:37:06:F7:9F:E4,2023-05-09 22:39:14,2023-05-10 04:39:09,6,10,WPA2, ,PSK,-56, ,0,0.0.0.0,3,ADM, ,45.2068530000003,25.3284430000002
04:C5:A4:08:69:C0,2023-05-09 22:39:13,2023-05-10 04:38:53,1,10,WPA2, ,PSK,-58, ,22,0.0.0.0,9,HIS_Guest, ,45.2068530000004,25.3284429999997
1C:AA:07:22:82:D3,2023-05-09 22:39:13,2023-05-10 04:39:09,1,10,WPA2, ,PSK,-54, ,0,0.0.0.0,10,his_wvoip2, ,45.2068530000002,25.3284429999997
10:27:F5:B0:54:3F,2023-05-09 22:39:13,2023-05-10 04:39:08,1,60,WPA2, ,PSK,-60, ,667,0.0.0.0,13,VILA CRISTINA, ,45.2068530000001,25.3284429999995
20:37:06:F7:A4:52,2023-05-09 22:39:14,2023-05-10 04:39:04,6,10,WPA2, ,PSK,-58, ,0,0.0.0.0,9,his_wvoip, ,45.2068530000002,25.3284430000002
8A:A4:B7:08:7F:84,2023-05-09 22:39:14,2023-05-10 04:38:58,2,10,WPA2, ,PSK,-56, ,0,0.0.0.0,12,TP-Link_7F84, ,45.2068530000002,25.3284430000001
90:5C:44:81:F7:02,2023-05-09 22:39:14,2023-05-10 04:39:09,6,10,WPA2, ,PSK,-56, ,0,0.0.0.0,10,UPCC6BD6A4, ,45.2068530000011,25.3284430000007
20:37:06:F7:9F:E0,2023-05-09 22:39:14,2023-05-10 04:39:09,6,10,WPA2, ,PSK,-58, ,24,0.0.0.0,9,HIS_Guest, ,45.2068530000003,25.3284430000003
1C:AA:07:22:82:D2,2023-05-09 22:39:13,2023-05-10 04:39:08,1,10,WPA2, ,PSK,-54, ,0,0.0.0.0,9,his_wvoip, ,45.2068530000002,25.3284429999997
20:37:06:AB:5D:A3,2023-05-09 22:39:14,2023-05-10 04:39:09,11,10,WPA2, ,PSK,-48, ,0,0.0.0.0,10,his_wvoip2, ,45.2068530000029,25.3284430000026
90:5C:44:45:9A:7D,2023-05-09 22:39:14,2023-05-10 04:39:09,11,10,WPA2, ,PSK,-44, ,0,0.0.0.0,13,Vodafone-B20F, ,45.2068530000029,25.3284430000027
20:37:06:AB:5D:A2,2023-05-09 22:39:14,2023-05-10 04:39:04,11,10,WPA2, ,PSK,-46, ,0,0.0.0.0,9,his_wvoip, ,45.2068530000028,25.3284430000026
90:03:25:37:24:E0,2023-05-09 22:39:14,2023-05-10 04:39:09,9,10,WPA2, ,PSK,-36, ,0,0.0.0.0,11,HUAWEI-pGV4, ,45.2068530000029,25.3284430000027
68:FF:7B:B1:B9:E1,2023-05-09 22:39:14,2023-05-10 04:39:04,9,10,WPA2, ,PSK,-52, ,0,0.0.0.0,16,TP-Link_BC18_EXT, ,45.2068530000003,25.3284430000004
20:37:06:AB:5D:A4,2023-05-09 22:39:14,2023-05-10 04:39:09,11,10,WPA2, ,PSK,-48, ,0,0.0.0.0,3,ADM, ,45.2068530000017,25.3284430000008
AC:22:05:17:43:4F,2023-05-09 22:39:14,2023-05-10 04:39:10,11,10,WPA2, ,PSK,-40, ,0,0.0.0.0,10,UPC3FEB87A, ,45.2068530000032,25.3284430000032
38:43:7D:63:6A:07,2023-05-09 22:39:14,2023-05-10 04:39:09,11,10,WPA2, ,PSK,-48, ,0,0.0.0.0,10,UPC1014276, ,45.2068530000029,25.3284430000027
AC:22:05:17:43:35,2023-05-09 22:39:14,2023-05-10 04:39:10,40,60,WPA2, ,PSK,-58, ,2,0.0.0.0,10,UPC3FEB87A, ,45.2068530000024,25.3284430000006
20:37:06:AB:5D:A1,2023-05-09 22:39:14,2023-05-10 04:39:04,11,10,WPA2, ,PSK,-48, ,0,0.0.0.0,17,203706AB5DA1, ,45.2068530000029,25.3284430000027
90:5C:44:45:9A:74,2023-05-09 22:39:14,2023-05-10 04:39:10,36,60,WPA2, ,PSK,-66, ,0,0.0.0.0,13,Vodafone-B20F, ,45.2068530000013,25.3284429999971
90:F8:91:22:29:0A,2023-05-09 22:39:14,2023-05-10 04:39:10,44,60,WPA2, ,PSK,-73, ,0,0.0.0.0,14,DIGI-Dinu 5Ghz, ,45.2068530000014,25.3284430000008
38:43:7D:63:6A:2E,2023-05-09 22:39:15,2023-05-10 04:39:06,100,60,WPA2, ,PSK,-72, ,0,0.0.0.0,10,UPC1014276, ,45.2068530000043,25.328443000005
90:5C:44:81:F6:F9,2023-05-09 22:39:16,2023-05-10 04:39:08,100,60,WPA2, ,PSK,-75, ,0,0.0.0.0,10,UPCC6BD6A4, ,45.2068530000045,25.3284430000053
1C:AA:07:22:82:D1,2023-05-09 22:39:18,2023-05-10 04:39:09,1,10,WPA2, ,PSK,-42, ,0,0.0.0.0,17,1CAA072282D1, ,45.2068530000002,25.3284429999997
20:37:06:AB:5E:B2,2023-05-09 22:39:19,2023-05-10 04:38:53,1,10,WPA2, ,PSK,-56, ,0,0.0.0.0,9,his_wvoip, ,45.2068530000002,25.3284430000001
DE:47:32:5D:D5:2E,2023-05-09 22:39:19,2023-05-10 04:38:53,5,10,WPA2, ,PSK,-72, ,0,0.0.0.0,17,DE47325DD52E, ,45.2068530000003,25.328443
D8:47:32:5D:D5:2E,2023-05-09 22:39:19,2023-05-10 04:38:53,5,10,WPA2, ,PSK,-72, ,0,0.0.0.0,9,Ioana 2,4, ,45.2068530000002,25.3284430000002
38:43:7D:EA:17:32,2023-05-09 22:39:18,2023-05-10 04:39:09,1,10,WPA2, ,PSK,-60, ,0,0.0.0.0,13,Vodafone-F943, ,45.2068529999999,25.3284430000001
E2:F2:7B:0A:47:D1,2023-05-09 22:39:19,2023-05-10 04:38:59,8,10,WPA2, ,PSK,-52, ,283,0.0.0.0,16,HUAWEI-B311-470A, ,45.2068530000005,25.3284430000006
20:37:06:D5:16:D1,2023-05-09 22:39:19,2023-05-10 04:38:53,11,10,WPA2, ,PSK,-62, ,0,0.0.0.0,17,203706D516D1, ,45.2068530000004,25.3284429999994
20:37:06:D5:40:72,2023-05-09 22:39:19,2023-05-10 04:38:53,11,120,WPA2, ,PSK,-60, ,1,0.0.0.0,9,his_wvoip, ,45.2068530000001,25.3284429999994
14:18:2A:3F:0D:71,2023-05-09 22:39:19,2023-05-10 04:39:09,11,60,WPA2, ,PSK,-54, ,275,0.0.0.0,10,DIGI-Regal, ,45.2068530000009,25.3284430000007
20:37:06:AB:5D:A0,2023-05-09 22:39:19,2023-05-10 04:39:04,11,10,WPA2, ,PSK,-48, ,43,0.0.0.0,9,HIS_Guest, ,45.2068530000023,25.3284430000018
20:37:06:D5:40:74,2023-05-09 22:39:19,2023-05-10 04:38:53,11,10,WPA2, ,PSK,-58, ,0,0.0.0.0,3,ADM, ,45.2068530000005,25.3284429999995
20:37:06:D5:40:71,2023-05-09 22:39:19,2023-05-10 04:38:53,11,10,WPA2, ,PSK,-60, ,0,0.0.0.0,17,203706D54071, ,45.2068530000003,25.3284429999994
20:37:06:F7:A3:21,2023-05-09 22:39:24,2023-05-10 04:39:04,6,10,WPA2, ,PSK,-72, ,0,0.0.0.0,17,203706F7A321, ,45.2068529999999,25.3284430000001
8A:A4:B7:08:7F:85,2023-05-09 22:39:24,2023-05-10 04:39:03,2,10,WPA2, ,PSK,-56, ,0,0.0.0.0,17,8AA4B7087F85, ,45.2068530000002,25.3284430000002
E2:F2:7B:0A:47:D4,2023-05-09 22:39:24,2023-05-10 04:38:58,8,10,WPA2, ,PSK,-54, ,0,0.0.0.0,17,E2F27B0A47D4, ,45.2068530000007,25.3284430000006
70:4F:57:CC:DF:21,2023-05-09 22:39:25,2023-05-10 04:38:59,11,10,WPA2, ,PSK,-74, ,0,0.0.0.0,8,Maria_Re, ,45.206853,25.3284430000002
BC:9F:E4:80:FF:30,2023-05-09 22:39:28,2023-05-10 04:39:02,149,60,Open, ,,-72, ,0,0.0.0.0,7,WiFi4EU, ,45.2068530000001,25.3284430000002
38:43:7D:EA:17:16,2023-05-09 22:39:29,2023-05-10 04:39:08,100,60,WPA2, ,PSK,-76, ,0,0.0.0.0,13,Vodafone-F943, ,45.2068530000004,25.3284430000006
30:D1:7E:6B:C1:3C,2023-05-09 22:39:29,2023-05-10 04:38:58,1,60,WPA2, ,PSK,-52, ,0,0.0.0.0,13,PENSIUNE CN 1, ,45.2068530000001,25.3284429999995
20:37:06:F7:A4:51,2023-05-09 22:39:29,2023-05-10 04:39:04,6,10,WPA2, ,PSK,-58, ,0,0.0.0.0,17,203706F7A451, ,45.2068530000003,25.3284430000003
20:37:06:F7:9F:E1,2023-05-09 22:39:30,2023-05-10 04:39:09,6,10,WPA2, ,PSK,-56, ,0,0.0.0.0,17,203706F79FE1, ,45.2068530000002,25.3284430000001
E8:48:B8:57:1C:11,2023-05-09 22:39:30,2023-05-10 04:39:07,11,60,WPA2, ,PSK,-72, ,180,0.0.0.0,15,Flandria Parter, ,45.2068530000001,25.3284429999995
EA:48:B8:27:1C:11,2023-05-09 22:39:30,2023-05-10 04:39:07,9,60,WPA2, ,PSK,-60, ,0,0.0.0.0,17,EA48B8271C11, ,45.2068530000003,25.3284430000003
EA:48:B8:17:1C:11,2023-05-09 22:39:30,2023-05-10 04:39:07,9,60,, ,,-78, ,0,0.0.0.0,17,EA48B8171C11, ,45.2068530000003,25.3284430000003
20:37:06:D5:16:D0,2023-05-09 22:39:30,2023-05-10 04:38:53,11,10,WPA2, ,PSK,-62, ,3,0.0.0.0,9,HIS_Guest, ,45.2068530000005,25.3284429999995
04:C5:A4:08:69:C2,2023-05-09 22:39:40,2023-05-10 04:39:09,1,10,WPA2, ,PSK,-60, ,0,0.0.0.0,9,his_wvoip, ,45.2068530000004,25.3284429999996
04:C5:A4:08:69:C6,2023-05-09 22:39:40,2023-05-10 04:39:09,1,10,WPA2, ,PSK,-60, ,0,0.0.0.0,3,ADM, ,45.2068530000004,25.3284429999998
20:37:06:D5:73:C3,2023-05-09 22:39:40,2023-05-10 04:39:08,1,10,WPA2, ,PSK,-66, ,0,0.0.0.0,10,his_wvoip2, ,45.206853,25.3284430000002
20:37:06:D5:40:73,2023-05-09 22:39:46,2023-05-10 04:38:53,11,10,WPA2, ,PSK,-60, ,0,0.0.0.0,10,his_wvoip2, ,45.2068530000001,25.3284429999994
AC:22:05:5F:F6:18,2023-05-09 22:40:00,2023-05-10 04:38:51,44,60,WPA2, ,PSK,-81, ,0,0.0.0.0,10,UPCC5599BD, ,45.2068529999999,25.3284429999999
20:37:06:F7:A4:53,2023-05-09 22:40:07,2023-05-10 04:39:04,6,10,WPA2, ,PSK,-58, ,0,0.0.0.0,10,his_wvoip2, ,45.2068530000002,25.3284429999999
80:8C:97:2F:D5:86,2023-05-09 22:40:17,2023-05-10 04:39:09,4,10,WPA2, ,PSK,-76, ,0,0.0.0.0,18,La Cristina 2.4Ghz, ,45.2068529999997,25.3284430000001
14:18:2A:33:A4:B1,2023-05-09 22:41:00,2023-05-10 04:39:09,4,10,WPA2, ,PSK,-74, ,0,0.0.0.0,9,DIGI HOME, ,45.2068529999997,25.328443
20:37:06:F7:A3:20,2023-05-09 22:41:00,2023-05-10 04:39:04,6,10,WPA2, ,PSK,-68, ,13,0.0.0.0,9,HIS_Guest, ,45.2068529999998,25.3284430000001
16:18:2A:13:A4:B1,2023-05-09 22:49:09,2023-05-10 04:38:48,4,10,WPA2, ,PSK,-74, ,0,0.0.0.0,11,fiberhome-2, ,45.2068529999997,25.3284430000001
14:18:2A:3E:AD:A1,2023-05-09 22:50:29,2023-05-10 04:39:04,9,60,WPA2, ,PSK,-74, ,2,0.0.0.0,9,T5 2,4Ghz, ,45.2068530000001,25.3284429999999
16:18:2A:1E:7B:C1,2023-05-09 22:57:18,2023-05-10 04:38:48,13,10,WPA2, ,PSK,-78, ,0,0.0.0.0,11,fiberhome-2, ,45.2068529999999,25.3284429999999
DE:07:B6:4F:2E:E1,2023-05-10 00:02:40,2023-05-10 04:38:59,36,60,WPA2, ,PSK,-86, ,0,0.0.0.0,17,DE07B64F2EE1, ,45.206853,25.328443
